hppy,inc_pm_n,age,age2,dgr,fem,mrd,_Iyear_1974,_Iyear_1976,_Iyear_1978,_Iyear_1980,_Iyear_1982,_Iyear_1984,_Iyear_1986,_Iyear_1988,_Iyear_1990,_Iyear_1991,_Iyear_1993,_Iyear_1994,_Iyear_1996,_Iyear_1998,_Iyear_2000,_Iyear_2002,_Iyear_2004,_Iyear_2006,wt_correction,year
2,-.16656065,55,3025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,3.6446366,31,961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,.46787566,33,1089,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,-.32970142,29,841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,-.5627597,39,1521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
3,.81228405,35,1225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.057800137,86,7396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
3,-.18468739,49,2401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.64914322,52,2704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,.81228405,33,1089,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,2.6068325,37,1369,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,.48600248,68,4624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,2.1023362,56,3136,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
1,8.2715378,57,3249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.38408169,59,3481,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
2,.48600248,40,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,2.1023362,46,2116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.81228405,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,-.58347595,52,2704,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
2,-.96051246,51,2601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
3,-.084990263,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
3,3.6446366,61,3721,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.64914322,45,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,.48600248,32,1024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,.46787566,31,961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.1121804,33,1089,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
1,.48600248,51,2601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.057800137,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,.46787566,28,784,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,-.0034198749,37,1369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.39495775,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2959001,2004
3,1.1929458,46,2116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.46787566,55,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
1,-.8843801,34,1156,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,1.4104669,34,1156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
1,-.57441258,26,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
1,-.0034198749,44,1936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
3,-.0034198749,35,1225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,3.6446366,62,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
3,.81228405,70,4900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.21410117,69,4761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,1.4104669,70,4900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,-.38408169,56,3136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7551,2004
1,.81228405,56,3136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.43846196,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,3.6446366,36,1296,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.57441258,27,729,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
3,-.68317312,36,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
2,-.38408169,41,1681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.21410117,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,-.32970142,56,3136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
2,-.38408169,38,1444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
2,-.89525616,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,3.3681562,56,3136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,3.3681562,61,3721,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,-.38408169,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
1,-.51096898,28,784,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
1,.21410117,29,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7514,2004
2,-.57441258,25,625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.48600248,37,1369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,-.0034198749,48,2304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.57441258,43,1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.81228405,61,3721,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
1,-.86262798,43,1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
1,.48600248,64,4096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,.46787566,39,1521,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,.48600248,84,7056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
1,.050960384,39,1521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
1,-.62879288,22,484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7551,2004
2,-.68317312,69,4761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
3,-.0034198749,45,2025,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.18468739,25,625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.050960384,22,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,.64914322,43,1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
3,8.2715378,56,3136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,2.1023362,57,3249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
2,-.0034198749,76,5776,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,.81228405,66,4356,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.16656065,67,4489,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.21410117,70,4900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
1,-.0034198749,77,5929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.51096898,46,2116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
3,1.3311861,36,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
2,2.1023362,53,2809,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
3,-.16656065,67,4489,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.50371826,22,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
1,1.4104669,63,3969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
2,3.6446366,62,3844,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.46787566,36,1296,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
1,-.38408169,34,1156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
1,2.1023362,40,1600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,.48600248,26,676,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,-.43846196,31,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.45919999,2004
3,-.67410976,36,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3776,2004
2,-.65598297,37,1369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8368,2004
2,-.16656065,27,729,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
2,.21410117,74,5476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
3,-.24813105,47,2209,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.91839999,2004
